MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
2.9811,17.0,5.747545582047686,1.0280504908835906,1859.0,2.6072931276297333,34.04,-117.71,2.318
4.7422,23.0,5.406844106463878,0.9885931558935361,1092.0,4.152091254752852,33.71,-117.89,2.024
1.3922,23.0,5.07624633431085,1.064516129032258,1210.0,3.5483870967741935,36.7,-119.79,0.495
5.395,34.0,5.45272206303725,0.9828080229226361,928.0,2.659025787965616,33.81,-118.13,2.419
4.2685,32.0,5.55794701986755,1.0281456953642385,1696.0,2.80794701986755,34.1,-117.88,2.166
5.1874,42.0,5.934640522875817,1.1045751633986929,897.0,2.9313725490196076,33.89,-118.33,2.308
3.7303,37.0,4.37378640776699,0.9271844660194175,599.0,2.907766990291262,37.66,-122.1,1.497
3.1551,16.0,3.7899159663865545,1.1148459383753502,1211.0,3.392156862745098,34.17,-118.3,2.05
1.6146,39.0,5.056034482758621,1.1594827586206897,702.0,3.0258620689655173,36.07,-119.02,0.531
2.3667,11.0,4.559602649006623,1.0976821192052981,1328.0,2.198675496688742,36.83,-119.78,0.693
4.0795,33.0,5.3136363636363635,1.0136363636363637,1697.0,2.5712121212121213,37.6,-122.49,2.706
7.4918,26.0,7.1648522550544325,1.0202177293934682,1769.0,2.751166407465008,34.18,-118.65,3.676
3.8882,37.0,6.052486187845304,1.0883977900552486,951.0,2.6270718232044197,38.61,-121.36,1.595
2.99,29.0,5.9125560538116595,1.147982062780269,1188.0,2.663677130044843,34.89,-117.0,0.694
5.3184,41.0,6.253521126760563,1.0338028169014084,927.0,2.611267605633803,34.44,-119.71,3.76
7.8005,7.0,19.65625,3.4419642857142856,858.0,1.9151785714285714,33.69,-116.37,3.181
2.0703,46.0,3.773413897280967,1.0785498489425982,1607.0,4.854984894259819,34.02,-118.26,1.148
2.5147,38.0,4.0,1.055363321799308,1359.0,4.70242214532872,34.28,-118.44,1.371
4.6042,21.0,5.359523809523809,1.0761904761904761,913.0,2.1738095238095236,33.82,-118.2,2.722
2.3284,30.0,4.048780487804878,1.0548780487804879,577.0,1.7591463414634145,32.81,-117.26,2.906
3.9414,18.0,5.366754617414248,1.0448548812664908,4976.0,3.282321899736148,33.87,-117.55,1.371
6.2452,16.0,6.656903765690377,0.9414225941422594,926.0,3.8744769874476988,33.71,-117.89,2.663
6.9308,18.0,6.704761904761905,1.0793650793650793,1048.0,3.326984126984127,33.88,-117.83,2.317
4.7723,9.0,5.781847133757962,1.0111464968152866,1881.0,2.995222929936306,36.32,-119.27,1.131
6.0255,13.0,5.73015873015873,1.0833333333333333,1182.0,2.3452380952380953,37.46,-122.22,4.093
7.4201,17.0,8.320441988950277,1.12707182320442,987.0,2.726519337016575,36.83,-119.84,2.297
